auc,precision,recall,f1,tn,fp,fn,tp,flagged_points,flagged_rate_%,n_eval,hybrid,configuration,thresholds,q_MP,q_Z,q_LOF,q_IF
0.6184331887484033,0.27519818799546997,0.3347107438016529,0.30205096333126163,5901,640,483,243,883,12.150818769781203,7267,MP OR Z OR IF,MP@p97 OR Z@p95 OR IF@p95,"{'MP': 2.1274994965344325, 'Z': 2.267401904240304, 'IF': 0.5521145861141614}",97,95.0,,95.0
0.6245661504483481,0.25599232981783315,0.3677685950413223,0.30186546071226683,5765,776,459,267,1043,14.35255263520022,7267,MP OR LOF OR IF,MP@p95 OR LOF@p98 OR IF@p92,"{'MP': 2.0441557230389535, 'LOF': 2.973435120910082, 'IF': 0.5192546708495505}",95,,98.0,92.0
0.6257164492838772,0.2523191094619666,0.3746556473829201,0.30155210643015523,5735,806,454,272,1078,14.83418191826063,7267,MP OR Z OR IF,MP@p97 OR Z@p95 OR IF@p92,"{'MP': 2.1274994965344325, 'Z': 2.267401904240304, 'IF': 0.5192546708495505}",97,95.0,,92.0
0.602718579942663,0.375,0.25206611570247933,0.3014827018121911,6236,305,543,183,488,6.7152882895280035,7267,MP OR Z OR IF,MP@p97 OR Z@p99 OR IF@p97,"{'MP': 2.1274994965344325, 'Z': 3.0736821262882095, 'IF': 0.5959098956330237}",97,99.0,,97.0
0.6263301876740189,0.25,0.3787878787878788,0.30120481927710846,5716,825,451,275,1100,15.136920324755746,7267,MP OR LOF OR IF,MP@p95 OR LOF@p97 OR IF@p92,"{'MP': 2.0441557230389535, 'LOF': 2.2258052829967334, 'IF': 0.5192546708495505}",95,,97.0,92.0
0.6242603868036454,0.25501432664756446,0.3677685950413223,0.3011844331641286,5761,780,459,267,1047,14.407595981835696,7267,MP OR LOF OR IF,MP@p98 OR LOF@p95 OR IF@p92,"{'MP': 2.1902390667101694, 'LOF': 1.6196991083641434, 'IF': 0.5192546708495505}",98,,95.0,92.0
0.6185875446379123,0.27192008879023305,0.33746556473829203,0.3011677934849416,5885,656,481,245,901,12.398513829640843,7267,MP OR LOF OR IF,MP@p95 OR LOF@p97 OR IF@p95,"{'MP': 2.0441557230389535, 'LOF': 2.2258052829967334, 'IF': 0.5521145861141614}",95,,97.0,95.0
0.6243375647483999,0.2537878787878788,0.3691460055096419,0.30078563411896747,5753,788,458,268,1056,14.531443511765515,7267,MP OR LOF OR IF,MP@p97 OR LOF@p98 OR IF@p90,"{'MP': 2.1274994965344325, 'LOF': 2.973435120910082, 'IF': 0.5088267634912716}",97,,98.0,90.0
0.6242611238372242,0.2535477767265847,0.3691460055096419,0.30061693774537296,5752,789,458,268,1057,14.545204348424384,7267,MP OR LOF OR IF,MP@p98 OR LOF@p97 OR IF@p90,"{'MP': 2.1902390667101694, 'LOF': 2.2258052829967334, 'IF': 0.5088267634912716}",98,,97.0,90.0
0.5998064549821995,0.4061032863849765,0.23829201101928374,0.3003472222222222,6288,253,553,173,426,5.862116416678134,7267,MP OR Z OR IF,MP@p99 OR Z@p98 OR IF@p97,"{'MP': 2.2699698509656385, 'Z': 2.724585907467929, 'IF': 0.5959098956330237}",99,98.0,,97.0
0.6156754196774488,0.2800953516090584,0.3236914600550964,0.3003194888178914,5937,604,491,235,839,11.545341956790972,7267,MP OR LOF OR IF,MP@p98 OR LOF@p95 OR IF@p95,"{'MP': 2.1902390667101694, 'LOF': 1.6196991083641434, 'IF': 0.5521145861141614}",98,,95.0,95.0
0.6229586802129228,0.2553191489361702,0.36363636363636365,0.3,5771,770,462,264,1034,14.2287051052704,7267,MP OR Z OR IF,MP@p92 OR Z@p98 OR IF@p95,"{'MP': 1.9369064888021124, 'Z': 2.724585907467929, 'IF': 0.5521145861141614}",92,98.0,,95.0
0.6182060771156127,0.2685589519650655,0.33884297520661155,0.29963459196102316,5871,670,480,246,916,12.604926379523874,7267,MP OR IF,MP@p92 OR IF@p95,"{'MP': 1.9369064888021124, 'IF': 0.5521145861141614}",92,,,95.0
0.632695420241806,0.2336160370084811,0.41735537190082644,0.2995551161641127,5547,994,423,303,1297,17.84780514655291,7267,MP OR Z OR IF,MP@p92 OR Z@p99 OR IF@p90,"{'MP': 1.9369064888021124, 'Z': 3.0736821262882095, 'IF': 0.5088267634912716}",92,99.0,,90.0
0.6270225780760729,0.24413553431798435,0.38705234159779617,0.29941395844432606,5671,870,445,281,1151,15.838722994358056,7267,MP OR Z OR IF,MP@p98 OR Z@p95 OR IF@p90,"{'MP': 2.1902390667101694, 'Z': 2.267401904240304, 'IF': 0.5088267634912716}",98,95.0,,90.0
0.6257193974181925,0.24686940966010734,0.38016528925619836,0.2993492407809111,5699,842,450,276,1118,15.384615384615385,7267,MP OR LOF OR IF,MP@p97 OR LOF@p97 OR IF@p90,"{'MP': 2.1274994965344325, 'LOF': 2.2258052829967334, 'IF': 0.5088267634912716}",97,,97.0,90.0
0.6251828369728051,0.24796380090497738,0.3774104683195592,0.2992900054614965,5710,831,452,274,1105,15.20572450805009,7267,MP OR LOF OR IF,MP@p97 OR LOF@p95 OR IF@p92,"{'MP': 2.1274994965344325, 'LOF': 1.6196991083641434, 'IF': 0.5192546708495505}",97,,95.0,92.0
0.5941343498500452,0.5241379310344828,0.209366391184573,0.2992125984251969,6403,138,574,152,290,3.990642631071969,7267,MP OR IF,MP@p99 OR IF@p97,"{'MP': 2.2699698509656385, 'IF': 0.5959098956330237}",99,,,97.0
0.6258730162741226,0.24600355239786856,0.38154269972451793,0.2991360691144708,5692,849,449,277,1126,15.494702077886336,7267,MP OR LOF OR IF,MP@p99 OR LOF@p95 OR IF@p90,"{'MP': 2.2699698509656385, 'LOF': 1.6196991083641434, 'IF': 0.5088267634912716}",99,,95.0,90.0
0.6253364558287352,0.24707996406109614,0.3787878787878788,0.29907558455682437,5703,838,451,275,1113,15.31581120132104,7267,MP OR IF,MP@p92 OR IF@p92,"{'MP': 1.9369064888021124, 'IF': 0.5192546708495505}",92,,,92.0
0.6295532355142368,0.23778501628664495,0.4022038567493113,0.29887410440122825,5605,936,434,292,1228,16.898307417090958,7267,MP OR Z OR IF,MP@p92 OR Z@p98 OR IF@p92,"{'MP': 1.9369064888021124, 'Z': 2.724585907467929, 'IF': 0.5192546708495505}",92,98.0,,92.0
0.624341249916294,0.2468354430379747,0.3760330578512397,0.2980349344978166,5708,833,453,273,1106,15.219485344708959,7267,MP OR Z OR IF,MP@p90 OR Z@p99 OR IF@p95,"{'MP': 1.8793718691491197, 'Z': 3.0736821262882095, 'IF': 0.5521145861141614}",90,99.0,,95.0
0.6165214289354329,0.26948775055679286,0.3333333333333333,0.29802955665024633,5885,656,484,242,898,12.357231319664235,7267,MP OR LOF OR IF,MP@p97 OR LOF@p95 OR IF@p95,"{'MP': 2.1274994965344325, 'LOF': 1.6196991083641434, 'IF': 0.5521145861141614}",97,,95.0,95.0
0.6310122461287837,0.2317167051578137,0.41460055096418735,0.29728395061728397,5543,998,425,301,1299,17.875326819870647,7267,MP OR Z OR IF,MP@p90 OR Z@p99 OR IF@p92,"{'MP': 1.8793718691491197, 'Z': 3.0736821262882095, 'IF': 0.5192546708495505}",90,99.0,,92.0
0.6239590453604157,0.24572457245724572,0.3760330578512397,0.29722373434948285,5703,838,453,273,1111,15.288289528003302,7267,MP OR LOF OR IF,MP@p95 OR LOF@p99 OR IF@p90,"{'MP': 2.0441557230389535, 'LOF': 4.376959565620132, 'IF': 0.5088267634912716}",95,,99.0,90.0
0.6277157055117056,0.2376237623762376,0.39669421487603307,0.29721362229102166,5617,924,438,288,1212,16.678134030549057,7267,MP OR Z OR IF,MP@p97 OR Z@p95 OR IF@p90,"{'MP': 2.1274994965344325, 'Z': 2.267401904240304, 'IF': 0.5088267634912716}",97,95.0,,90.0
0.6202795631538803,0.25417075564278707,0.35674931129476584,0.2968481375358166,5781,760,467,259,1019,14.022292555387368,7267,MP OR Z OR IF,MP@p95 OR Z@p95 OR IF@p95,"{'MP': 2.0441557230389535, 'Z': 2.267401904240304, 'IF': 0.5521145861141614}",95,95.0,,95.0
0.6006532012737625,0.3656565656565657,0.2493112947658402,0.2964782964782965,6227,314,545,181,495,6.811614146140085,7267,MP OR Z OR IF,MP@p99 OR Z@p97 OR IF@p97,"{'MP': 2.2699698509656385, 'Z': 2.5133716943799493, 'IF': 0.5959098956330237}",99,97.0,,97.0
0.62679694051044,0.23754152823920266,0.3939393939393939,0.29637305699481864,5623,918,440,286,1204,16.568047337278106,7267,MP OR Z OR IF,MP@p95 OR Z@p95 OR IF@p92,"{'MP': 2.0441557230389535, 'Z': 2.267401904240304, 'IF': 0.5192546708495505}",95,95.0,,92.0
0.6227337796808686,0.24612579762989972,0.371900826446281,0.29621503017004935,5714,827,456,270,1097,15.095637814779138,7267,MP OR Z OR IF,MP@p92 OR Z@p97 OR IF@p95,"{'MP': 1.9369064888021124, 'Z': 2.5133716943799493, 'IF': 0.5521145861141614}",92,97.0,,95.0
0.6270277373111245,0.23587223587223588,0.39669421487603307,0.29583975346687214,5608,933,438,288,1221,16.801981560478875,7267,MP OR LOF OR IF,MP@p95 OR LOF@p95 OR IF@p92,"{'MP': 2.0441557230389535, 'LOF': 1.6196991083641434, 'IF': 0.5192546708495505}",95,,95.0,92.0
0.6290218343039012,0.2311284046692607,0.4090909090909091,0.295375435106912,5553,988,429,297,1285,17.682675106646485,7267,MP OR Z OR IF,MP@p92 OR Z@p97 OR IF@p92,"{'MP': 1.9369064888021124, 'Z': 2.5133716943799493, 'IF': 0.5192546708495505}",92,97.0,,92.0
0.6251122923302601,0.23777403035413153,0.3884297520661157,0.29497907949790797,5637,904,444,282,1186,16.32035227741847,7267,MP OR LOF OR IF,MP@p98 OR LOF@p95 OR IF@p90,"{'MP': 2.1902390667101694, 'LOF': 1.6196991083641434, 'IF': 0.5088267634912716}",98,,95.0,90.0
0.6191322124526665,0.251953125,0.35537190082644626,0.2948571428571429,5775,766,468,258,1024,14.091096738681712,7267,MP OR LOF OR IF,MP@p95 OR LOF@p95 OR IF@p95,"{'MP': 2.0441557230389535, 'LOF': 1.6196991083641434, 'IF': 0.5521145861141614}",95,,95.0,95.0
0.6243464091513458,0.23809523809523808,0.3856749311294766,0.29442691903259727,5645,896,446,280,1176,16.182743910829778,7267,MP OR LOF OR IF,MP@p95 OR LOF@p98 OR IF@p90,"{'MP': 2.0441557230389535, 'LOF': 2.973435120910082, 'IF': 0.5088267634912716}",95,,98.0,90.0
0.6261104463770166,0.23357664233576642,0.39669421487603307,0.29402756508422667,5596,945,438,288,1233,16.967111600385305,7267,MP OR LOF OR IF,MP@p95 OR LOF@p97 OR IF@p90,"{'MP': 2.0441557230389535, 'LOF': 2.2258052829967334, 'IF': 0.5088267634912716}",95,,97.0,90.0
0.6041827497922617,0.3163751987281399,0.2741046831955923,0.2937269372693727,6111,430,527,199,629,8.655566258428513,7267,MP OR Z OR IF,MP@p95 OR Z@p99 OR IF@p97,"{'MP': 2.0441557230389535, 'Z': 3.0736821262882095, 'IF': 0.5959098956330237}",95,99.0,,97.0
0.6261111834105954,0.2325020112630732,0.39807162534435264,0.2935500253936008,5587,954,437,289,1243,17.10471996697399,7267,MP OR LOF OR IF,MP@p97 OR LOF@p95 OR IF@p90,"{'MP': 2.1274994965344325, 'LOF': 1.6196991083641434, 'IF': 0.5088267634912716}",97,,95.0,90.0
0.5991993498942674,0.3623481781376518,0.2465564738292011,0.2934426229508197,6226,315,547,179,494,6.797853309481217,7267,MP OR Z OR IF,MP@p98 OR Z@p98 OR IF@p97,"{'MP': 2.1902390667101694, 'Z': 2.724585907467929, 'IF': 0.5959098956330237}",98,98.0,,97.0
0.6295628169507616,0.22459499263622976,0.4201101928374656,0.2927063339731286,5488,1053,421,305,1358,18.68721618274391,7267,MP OR Z OR IF,MP@p92 OR Z@p98 OR IF@p90,"{'MP': 1.9369064888021124, 'Z': 2.724585907467929, 'IF': 0.5088267634912716}",92,98.0,,90.0
0.6217422589363215,0.2394736842105263,0.3760330578512397,0.29260450160771706,5674,867,453,273,1140,15.6873537911105,7267,MP OR Z OR IF,MP@p99 OR Z@p92 OR IF@p92,"{'MP': 2.2699698509656385, 'Z': 2.052402690752, 'IF': 0.5192546708495505}",99,92.0,,92.0
0.6251931554429088,0.23132530120481928,0.39669421487603307,0.2922374429223744,5584,957,438,288,1245,17.13224164029173,7267,MP OR IF,MP@p92 OR IF@p90,"{'MP': 1.9369064888021124, 'IF': 0.5088267634912716}",92,,,90.0
0.6277245499146514,0.22522522522522523,0.4132231404958678,0.2915451895043732,5509,1032,426,300,1332,18.329434429613322,7267,MP OR Z OR IF,MP@p95 OR Z@p95 OR IF@p90,"{'MP': 2.0441557230389535, 'Z': 2.267401904240304, 'IF': 0.5088267634912716}",95,95.0,,90.0
0.5935272447621129,0.441340782122905,0.21763085399449036,0.2915129151291513,6341,200,568,158,358,4.926379523875052,7267,MP OR IF,MP@p98 OR IF@p97,"{'MP': 2.1902390667101694, 'IF': 0.5959098956330237}",98,,,97.0
0.6309453866541329,0.21958041958041957,0.4325068870523416,0.2912801484230056,5425,1116,412,314,1430,19.677996422182467,7267,MP OR Z OR IF,MP@p90 OR Z@p99 OR IF@p90,"{'MP': 1.8793718691491197, 'Z': 3.0736821262882095, 'IF': 0.5088267634912716}",90,99.0,,90.0
0.6002754189193571,0.3339285714285714,0.25757575757575757,0.29082426127527217,6168,373,539,187,560,7.706068528966561,7267,MP OR Z OR IF,MP@p97 OR Z@p98 OR IF@p97,"{'MP': 2.1274994965344325, 'Z': 2.724585907467929, 'IF': 0.5959098956330237}",97,98.0,,97.0
0.6247359840430124,0.22816679779701024,0.39944903581267216,0.2904356534802203,5560,981,436,290,1271,17.49002339342232,7267,MP OR Z OR IF,MP@p99 OR Z@p92 OR IF@p90,"{'MP': 2.2699698509656385, 'Z': 2.052402690752, 'IF': 0.5088267634912716}",99,92.0,,90.0
0.627726761015388,0.22246696035242292,0.41735537190082644,0.29022988505747127,5482,1059,423,303,1362,18.742259529379385,7267,MP OR Z OR IF,MP@p90 OR Z@p98 OR IF@p92,"{'MP': 1.8793718691491197, 'Z': 2.724585907467929, 'IF': 0.5192546708495505}",90,98.0,,92.0
0.6000460961858302,0.3321492007104796,0.25757575757575757,0.29014740108611325,6165,376,539,187,563,7.747351038943168,7267,MP OR Z OR IF,MP@p98 OR Z@p97 OR IF@p97,"{'MP': 2.1902390667101694, 'Z': 2.5133716943799493, 'IF': 0.5959098956330237}",98,97.0,,97.0
0.6136181483779155,0.25523012552301255,0.33608815426997246,0.2901307966706302,5829,712,482,244,956,13.15535984587863,7267,MP OR Z OR IF,MP@p99 OR Z@p92 OR IF@p95,"{'MP': 2.2699698509656385, 'Z': 2.052402690752, 'IF': 0.5521145861141614}",99,92.0,,95.0
0.6209793238917226,0.23504273504273504,0.3787878787878788,0.290084388185654,5646,895,451,275,1170,16.100178890876567,7267,MP OR Z OR IF,MP@p90 OR Z@p98 OR IF@p95,"{'MP': 1.8793718691491197, 'Z': 2.724585907467929, 'IF': 0.5521145861141614}",90,98.0,,95.0
0.6235099813298867,0.2293504410585405,0.3939393939393939,0.2899138367967562,5580,961,440,286,1247,17.159763313609467,7267,MP OR IF,MP@p90 OR IF@p92,"{'MP': 1.8793718691491197, 'IF': 0.5192546708495505}",90,,,92.0
0.6291842975627774,0.21939136588818117,0.42699724517906334,0.2898550724637681,5438,1103,416,310,1413,19.444062198981698,7267,MP OR Z OR IF,MP@p92 OR Z@p97 OR IF@p90,"{'MP': 1.9369064888021124, 'Z': 2.5133716943799493, 'IF': 0.5088267634912716}",92,97.0,,90.0
0.6209800609253014,0.23389830508474577,0.38016528925619836,0.28961175236096537,5637,904,450,276,1180,16.237787257465254,7267,MP OR LOF OR IF,MP@p92 OR LOF@p99 OR IF@p92,"{'MP': 1.9369064888021124, 'LOF': 4.376959565620132, 'IF': 0.5192546708495505}",92,,99.0,92.0
0.6268844369252982,0.22246858832224686,0.41460055096418735,0.2895622895622896,5489,1052,425,301,1353,18.618411999449567,7267,MP OR LOF OR IF,MP@p95 OR LOF@p95 OR IF@p90,"{'MP': 2.0441557230389535, 'LOF': 1.6196991083641434, 'IF': 0.5088267634912716}",95,,95.0,90.0
0.6162267207944127,0.24429657794676807,0.35399449035812675,0.2890888638920135,5746,795,469,257,1052,14.47640016513004,7267,MP OR IF,MP@p90 OR IF@p95,"{'MP': 1.8793718691491197, 'IF': 0.5521145861141614}",90,,,95.0
0.6213644765819162,0.23153526970954358,0.384297520661157,0.2889694458829622,5615,926,447,279,1205,16.581808173936974,7267,MP OR Z OR IF,MP@p98 OR Z@p92 OR IF@p92,"{'MP': 2.1902390667101694, 'Z': 2.052402690752, 'IF': 0.5192546708495505}",98,92.0,,92.0
0.6137732413010032,0.25101626016260165,0.3402203856749311,0.28888888888888886,5804,737,479,247,984,13.540663272326958,7267,MP OR LOF OR IF,MP@p92 OR LOF@p99 OR IF@p95,"{'MP': 1.9369064888021124, 'LOF': 4.376959565620132, 'IF': 0.5521145861141614}",92,,99.0,95.0
0.5946033137872029,0.3915094339622642,0.22865013774104684,0.288695652173913,6283,258,560,166,424,5.834594743360396,7267,MP OR IF,MP@p97 OR IF@p97,"{'MP': 2.1274994965344325, 'IF': 0.5959098956330237}",97,,,97.0
0.6237429892313076,0.22488408037094282,0.40082644628099173,0.2881188118811881,5538,1003,435,291,1294,17.806522636576304,7267,MP OR LOF OR IF,MP@p92 OR LOF@p97 OR IF@p92,"{'MP': 1.9369064888021124, 'LOF': 2.2258052829967334, 'IF': 0.5192546708495505}",92,,97.0,92.0
0.60112216521092,0.31001589825119236,0.26859504132231404,0.2878228782287823,6107,434,531,195,629,8.655566258428513,7267,MP OR Z OR IF,MP@p97 OR Z@p97 OR IF@p97,"{'MP': 2.1274994965344325, 'Z': 2.5133716943799493, 'IF': 0.5959098956330237}",97,97.0,,97.0
0.6215203065385829,0.22767497988736926,0.38980716253443526,0.28745556119857796,5581,960,443,283,1243,17.10471996697399,7267,MP OR LOF OR IF,MP@p92 OR LOF@p98 OR IF@p92,"{'MP': 1.9369064888021124, 'LOF': 2.973435120910082, 'IF': 0.5192546708495505}",92,,98.0,92.0
0.6273482416274039,0.2173606210303458,0.42424242424242425,0.28744750349976667,5432,1109,418,308,1417,19.499105545617173,7267,MP OR Z OR IF,MP@p90 OR Z@p97 OR IF@p92,"{'MP': 1.8793718691491197, 'Z': 2.5133716943799493, 'IF': 0.5192546708495505}",90,97.0,,92.0
0.62090730518202,0.2282696994313566,0.38705234159779617,0.28717424629535004,5591,950,445,281,1231,16.939589927067566,7267,MP OR Z OR IF,MP@p90 OR Z@p97 OR IF@p95,"{'MP': 1.8793718691491197, 'Z': 2.5133716943799493, 'IF': 0.5521145861141614}",90,97.0,,95.0
0.6164597286958338,0.2383985441310282,0.3608815426997245,0.28712328767123285,5704,837,464,262,1099,15.123159488096876,7267,MP OR LOF OR IF,MP@p92 OR LOF@p97 OR IF@p95,"{'MP': 1.9369064888021124, 'LOF': 2.2258052829967334, 'IF': 0.5521145861141614}",92,,97.0,95.0
0.6219811631063733,0.22573007103393844,0.3939393939393939,0.2870045158053186,5560,981,440,286,1267,17.434980046786844,7267,MP OR Z OR IF,MP@p97 OR Z@p92 OR IF@p92,"{'MP': 2.1274994965344325, 'Z': 2.052402690752, 'IF': 0.5192546708495505}",97,92.0,,92.0
0.6143134869142848,0.24259789875835722,0.349862258953168,0.2865200225606317,5748,793,472,254,1047,14.407595981835696,7267,MP OR LOF OR IF,MP@p92 OR LOF@p98 OR IF@p95,"{'MP': 1.9369064888021124, 'LOF': 2.973435120910082, 'IF': 0.5521145861141614}",92,,98.0,95.0
0.6237459373656229,0.22113943028485758,0.40633608815426997,0.28640776699029125,5502,1039,431,295,1334,18.356956102931058,7267,MP OR Z OR IF,MP@p98 OR Z@p92 OR IF@p90,"{'MP': 2.1902390667101694, 'Z': 2.052402690752, 'IF': 0.5088267634912716}",98,92.0,,90.0
0.6132403660235101,0.24485798237022527,0.3443526170798898,0.28620492272467085,5770,771,476,250,1021,14.049814228705106,7267,MP OR Z OR IF,MP@p98 OR Z@p92 OR IF@p95,"{'MP': 2.1902390667101694, 'Z': 2.052402690752, 'IF': 0.5521145861141614}",98,92.0,,95.0
0.6278127833630884,0.2119382964453387,0.43526170798898073,0.28506991429860173,5366,1175,410,316,1491,20.51740745837347,7267,MP OR Z OR IF,MP@p90 OR Z@p98 OR IF@p90,"{'MP': 1.8793718691491197, 'Z': 2.724585907467929, 'IF': 0.5088267634912716}",90,98.0,,90.0
0.6244390648012557,0.2164874551971326,0.41597796143250687,0.28477133427628476,5448,1093,424,302,1395,19.19636713912206,7267,MP OR Z OR IF,MP@p97 OR Z@p92 OR IF@p90,"{'MP': 2.1274994965344325, 'Z': 2.052402690752, 'IF': 0.5088267634912716}",97,92.0,,90.0
0.601739588768956,0.289586305278174,0.2796143250688705,0.28451296426068673,6043,498,523,203,701,9.64634649786707,7267,MP OR Z OR IF,MP@p95 OR Z@p98 OR IF@p97,"{'MP': 2.0441557230389535, 'Z': 2.724585907467929, 'IF': 0.5959098956330237}",95,98.0,,97.0
0.6234431218552356,0.2169811320754717,0.4118457300275482,0.28422053231939165,5462,1079,427,299,1378,18.962432915921287,7267,MP OR IF,MP@p90 OR IF@p90,"{'MP': 1.8793718691491197, 'IF': 0.5088267634912716}",90,,,90.0
0.6137806116367917,0.2370848708487085,0.35399449035812675,0.2839779005524862,5714,827,469,257,1084,14.916746938213844,7267,MP OR Z OR IF,MP@p97 OR Z@p92 OR IF@p95,"{'MP': 2.1274994965344325, 'Z': 2.052402690752, 'IF': 0.5521145861141614}",97,92.0,,95.0
0.6162348281637797,0.2306368330464716,0.3691460055096419,0.2838983050847458,5647,894,458,268,1162,15.990092197605614,7267,MP OR LOF OR IF,MP@p99 OR LOF@p92 OR IF@p92,"{'MP': 2.2699698509656385, 'LOF': 1.3088481160078147, 'IF': 0.5192546708495505}",99,,92.0,92.0
0.6237510966006747,0.2150997150997151,0.41597796143250687,0.28356807511737087,5439,1102,424,302,1404,19.32021466905188,7267,MP OR LOF OR IF,MP@p92 OR LOF@p95 OR IF@p92,"{'MP': 1.9369064888021124, 'LOF': 1.6196991083641434, 'IF': 0.5192546708495505}",92,,95.0,92.0
0.6231380952441118,0.21551724137931033,0.4132231404958678,0.28328611898017,5449,1092,426,300,1392,19.155084629145453,7267,MP OR Z OR IF,MP@p95 OR Z@p92 OR IF@p92,"{'MP': 2.0441557230389535, 'Z': 2.052402690752, 'IF': 0.5192546708495505}",95,92.0,,92.0
0.6188441376138559,0.222397476340694,0.3884297520661157,0.28284854563691075,5555,986,444,282,1268,17.448740883445712,7267,MP OR Z OR IF,MP@p99 OR Z@p90 OR IF@p92,"{'MP': 2.2699698509656385, 'Z': 1.9618615113881033, 'IF': 0.5192546708495505}",99,90.0,,92.0
0.6275871457974556,0.20790155440414507,0.44214876033057854,0.2828193832599119,5318,1223,405,321,1544,21.246731801293517,7267,MP OR Z OR IF,MP@p90 OR Z@p97 OR IF@p90,"{'MP': 1.8793718691491197, 'Z': 2.5133716943799493, 'IF': 0.5088267634912716}",90,97.0,,90.0
0.6201480553053151,0.21967963386727687,0.39669421487603307,0.28276877761413843,5518,1023,438,288,1311,18.040456859777073,7267,MP OR LOF OR IF,MP@p92 OR LOF@p99 OR IF@p90,"{'MP': 1.9369064888021124, 'LOF': 4.376959565620132, 'IF': 0.5088267634912716}",92,,99.0,90.0
0.6229859504553394,0.2143874643874644,0.41460055096418735,0.28262910798122065,5438,1103,425,301,1404,19.32021466905188,7267,MP OR Z OR IF,MP@p92 OR Z@p95 OR IF@p92,"{'MP': 1.9369064888021124, 'Z': 2.267401904240304, 'IF': 0.5192546708495505}",92,95.0,,92.0
0.6223729490987764,0.21479885057471265,0.4118457300275482,0.28234183191690276,5448,1093,427,299,1392,19.155084629145453,7267,MP OR Z OR IF,MP@p99 OR Z@p90 OR IF@p90,"{'MP': 2.2699698509656385, 'Z': 1.9618615113881033, 'IF': 0.5088267634912716}",99,90.0,,90.0
0.6169279555994126,0.22485690923957483,0.3787878787878788,0.2821959979476655,5593,948,451,275,1223,16.829503233796615,7267,MP OR Z OR IF,MP@p92 OR Z@p95 OR IF@p95,"{'MP': 1.9369064888021124, 'Z': 2.267401904240304, 'IF': 0.5521145861141614}",92,95.0,,95.0
0.602586335060519,0.274025974025974,0.290633608815427,0.2820855614973262,5982,559,515,211,770,10.595844227329021,7267,MP OR Z OR IF,MP@p95 OR Z@p97 OR IF@p97,"{'MP': 2.0441557230389535, 'Z': 2.5133716943799493, 'IF': 0.5959098956330237}",95,97.0,,97.0
0.5960674836368016,0.32212389380530976,0.25068870523415976,0.2819519752130132,6158,383,544,182,565,7.774872712260906,7267,MP OR IF,MP@p95 OR IF@p97,"{'MP': 2.0441557230389535, 'IF': 0.5959098956330237}",95,,,97.0
0.6163149542428497,0.2254335260115607,0.3760330578512397,0.28187919463087246,5603,938,453,273,1211,16.66437319389019,7267,MP OR LOF OR IF,MP@p92 OR LOF@p95 OR IF@p95,"{'MP': 1.9369064888021124, 'LOF': 1.6196991083641434, 'IF': 0.5521145861141614}",92,,95.0,95.0
0.6229874245224969,0.2127808988764045,0.41735537190082644,0.28186046511627905,5420,1121,423,303,1424,19.595431402229256,7267,MP OR LOF OR IF,MP@p92 OR LOF@p97 OR IF@p90,"{'MP': 1.9369064888021124, 'LOF': 2.2258052829967334, 'IF': 0.5088267634912716}",92,,97.0,90.0
0.6192300273376283,0.21858339680121858,0.3953168044077135,0.2815105443845022,5515,1026,439,287,1313,18.067978533094813,7267,MP OR LOF OR IF,MP@p90 OR LOF@p99 OR IF@p92,"{'MP': 1.8793718691491197, 'LOF': 4.376959565620132, 'IF': 0.5192546708495505}",90,,99.0,92.0
0.6162392503652527,0.22422258592471359,0.3774104683195592,0.2813141683778234,5593,948,452,274,1222,16.815742397137747,7267,MP OR LOF OR IF,MP@p98 OR LOF@p92 OR IF@p92,"{'MP': 2.1902390667101694, 'LOF': 1.3088481160078147, 'IF': 0.5192546708495505}",98,,92.0,92.0
0.6207647418297721,0.21485797523670794,0.40633608815426997,0.281086231538828,5463,1078,431,295,1373,18.893628732626944,7267,MP OR LOF OR IF,MP@p92 OR LOF@p98 OR IF@p90,"{'MP': 1.9369064888021124, 'LOF': 2.973435120910082, 'IF': 0.5088267634912716}",92,,98.0,90.0
0.5893193094795575,0.4214876033057851,0.21074380165289255,0.2809917355371901,6331,210,573,153,363,4.995183707169396,7267,MP OR LOF OR IF,MP@p99 OR LOF@p99 OR IF@p97,"{'MP': 2.2699698509656385, 'LOF': 4.376959565620132, 'IF': 0.5959098956330237}",99,,99.0,97.0
0.6157034269534444,0.2239540607054963,0.3760330578512397,0.28071979434447303,5595,946,453,273,1219,16.77445988716114,7267,MP OR Z OR IF,MP@p95 OR Z@p92 OR IF@p95,"{'MP': 2.0441557230389535, 'Z': 2.052402690752, 'IF': 0.5521145861141614}",95,92.0,,95.0
0.6219929556436345,0.21163279607568325,0.41597796143250687,0.2805387830933581,5416,1125,424,302,1427,19.636713912205863,7267,MP OR LOF OR IF,MP@p90 OR LOF@p97 OR IF@p92,"{'MP': 1.8793718691491197, 'LOF': 2.2258052829967334, 'IF': 0.5192546708495505}",90,,97.0,92.0
